id,domain,webURL,numViolations,violationnumberID,initialImpactScore,Description,LongDescription,AffectedHTMLElement(s),domain_alias,updated_Description,scrape_status,html_filepath
2781254041,News and Media,https://www.nbcnews.com/,5,link-name,4,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.4/link-name?application=axeAPI,"<a href=""https://www.facebook.com/sharer/sharer.php?u=null&amp;cid=article_share_facebook"" target=""_blank"" class=""js-hfs-share"" data-key=""facebook"" data-template=""https://www.facebook.com/sharer/sharer.php?u=URL&amp;cid=article_share_facebook"" data-track-event=""mbt_navbar_share"" data-track-key=""platform"" data-track-value=""facebook"" tabindex=""-1"">, <a href=""https://twitter.com/intent/tweet?text=&amp;via=nbcnews&amp;url=null&amp;original_referer=URL&amp;cid=article_share_twitter"" target=""_blank"" class=""js-hfs-share"" data-key=""twitter"" data-template=""https://twitter.com/intent/tweet?text=HEADLINE&amp;via=VIA&amp;url=URL&amp;original_referer=URL&amp;cid=article_share_twitter"" data-track-event=""mbt_navbar_share"" data-track-key=""platform"" data-track-value=""twitter"" tabindex=""-1"">, <a href=""mailto:?subject=&amp;body=null"" target=""_blank"" class=""js-hfs-share"" data-key=""email"" data-template=""mailto:?subject=HEADLINE&amp;body=URL"" data-track-event=""mbt_navbar_share"" data-track-key=""platform"" data-track-value=""email"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/olympics"" tabindex=""-1""><img class=""titleLogo"" src="" https://media-cldnry.s-nbcnews.com/image/upload/rockcms/2024-05/nbc-olympics-paris-2024-logo-black-horizontal-be5c86.jpg"" alt="""" data-testid=""title-logo""></a>, <a href=""https://www.nbcnews.com/select/shopping/best-4th-of-july-deals-2024-rcna160353"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/select/shopping/rei-fourth-of-july-sale-2024-rcna160052"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/select/shopping/best-amazon-4th-july-sales-rcna160225"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/select/shopping/best-4th-of-july-tv-sales-rcna160267"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/now/video/a-look-inside-world-s-first-vip-airline-for-dogs-214314565528"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/nightly-news/video/how-an-afghan-student-fulfilled-her-american-dream-214312005969"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/now/video/meet-the-cancer-survivor-who-transformed-into-a-world-class-athlete-214300229834"" tabindex=""-1"">, <a href=""https://www.today.com/video/fourth-of-july-shark-attacks-prompt-safety-reminder-214263365835"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/news/gen-z-cant-flirt-dating-hurdle-rcna157763"" class=""styles_teasePictureLink__at3pN"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/select"" tabindex=""-1""><img class=""titleLogo"" src=""https://media-cldnry.s-nbcnews.com/image/upload/rockcms/2023-07/S-H-C-3e0612.png"" alt="""" data-testid=""title-logo""></a>, <a href=""https://www.nbcnews.com/select/shopping/best-moisturizers-mature-skin-rcna149213"" class=""styles_teasePictureLink__at3pN"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/select/shopping/best-leggings-amazon-ncna1304291"" class=""styles_teasePictureLink__at3pN"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/news/asian-america/man-in-finance-nyc-women-rcna157741"" tabindex=""-1"">, <a href=""https://www.nbcnews.com/news/latino/north-carolinas-latino-population-growing-not-recent-voter-turnout-rcna160219"" tabindex=""-1"">, <a href=""https://www.nbcnews.com"">",news,The purpose of each link (or image button or image map hotspot) can be determined from the link text alone.There are no links with the same text that go to different locations. ,scraped,data/raw_html/2781254041.txt
5653366561,News and Media,https://www.cbsnews.com/,5,color-contrast,4,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.4/color-contrast?application=axeAPI,"<a href=""/app/?ftag=CNM-16-10abd6g&amp;url=https://www.cbsnews.com/"" class=""smart-banner-download__button smart-banner-download__button--open"" aria-label=""Open in the CBS News App"" aria-controls=""smart-banner-download"" on=""tap:amp-smart-banner-download.dismiss"" target=""_blank"">Open</a>, <a href=""#app"" class=""smart-banner-download__button smart-banner-download__button--close"" aria-label=""Continue in Browser"" aria-controls=""smart-banner-download"" on=""tap:amp-smart-banner-download.dismiss"">Continue</a>",news,Text and images of text have a contrast ratio of at least 4.5:1.Large text - at least 18 point (typically 24px) or 14 point (typically 18.66px) and bold - has a contrast ratio of at least 3:1. ,scraped,data/raw_html/5653366561.txt
5653366561,News and Media,https://www.cbsnews.com/,5,duplicate-id,2,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.4/duplicate-id?application=axeAPI,"<symbol id=""player-icon-pause"" viewBox=""0 0 32 32""><path d=""M4 4h10v24h-10zM18 4h10v24h-10z""></path></symbol>, <symbol id=""player-icon-play"" viewBox=""0 0 32 32""><path d=""M6 4l20 12-20 12z""></path></symbol>, <symbol id=""player-icon-close"" viewBox=""0 0 32 32""><line stroke-width=""6"" x1=""3"" y1=""3"" x2=""29"" y2=""29""></line><line stroke-width=""6"" x1=""29"" y1=""3"" x2=""3"" y2=""29""></line></symbol>, <symbol id=""player-icon-fullscreen"" viewBox=""0 0 32 32""><path d=""M32 0h-13l5 5-6 6 3 3 6-6 5 5z""></path><path d=""M32 32v-13l-5 5-6-6-3 3 6 6-5 5z""></path><path d=""M0 32h13l-5-5 6-6-3-3-6 6-5-5z""></path><path d=""M0 0v13l5-5 6 6 3-3-6-6 5-5z""></path></symbol>, <symbol id=""player-icon-drag"" viewBox=""0 0 40 55"">",news,"Duplicate IDs are common validation errors that may break the accessibility of labels, e.g., form fields, table header cells.",scraped,data/raw_html/5653366561.txt
5653366561,News and Media,https://www.cbsnews.com/,5,frame-title,4,Ensures <iframe> and <frame> elements have an accessible name,https://dequeuniversity.com/rules/axe/4.4/frame-title?application=axeAPI,"<iframe class=""embed__content lazyload"" data-src=""/embed/newsletters/widget/e879?v=57e8061b2038d609da26e467de5ddfb8&amp;view=door#hVRNc5swEP0rjA49dEwsCJiPUzMhmebSeNr0FCeMkNaOJoAYSdiTyfi%2FdwXYpOmhBx%2F03tPT7ts170R1VqrWkPydAFcCSE4gTTKyIHsJBzwJpTSeOmWkUyJyq1VrvcLhxwWxmvFX2e6cgzQ3LatqECS3uocFYdpKXsOdGGxpEmVh6qdJkPgRZCs%2Fi8Slz%2BMkjBKRhVsek%2FOVdV8VzLpyQhqkPk39IPKCJKc0D8JZ9iBt7US8Ml4LB%2BP5XqWBuYKG88ILo80y8Wq5B89YpJoT5X3xrOoQVFqC%2BWD51g2O2CS0ttwCs70G5AXsJT%2FRAswrXkdYmgL2rk6XEtudBFuXUjmlh9nBjTgF2JsJ%2Bi5Bk%2Fxx1A7Sp5H4BXzSztTITO4aTIdjc10doEIOa5F8yDmoWLrCn5%2FEqfCDAEI%2FE0HoU8xxCymjtKKnCz9YA58e6Q3o6RHWYgkLUstGWpJHYwH3Wu7kuYtKs1asa2a3SjfD8zgJl27ptOWcEndmkrN6zewLyjbLj%2BBvXSP2Ym1n8s1yszwcDheT0QVXzSA2uJ%2BtYPrtwVWOG%2Fv49Bm8ExPs5jD1Ntwt1zMw%2Beaj6RRpMcz2n2Cfn5%2FnFpx2rWWDr%2F00cupVTnaORA2Sr2Bxxa5r1Yt7vRtHQovLIAzjOIxvb%2BMko1dRRouo%2BHYlVIWJ7lwWqjFc4aLh%2F4iHeOmS0pimK0dFc9kuDgetEPra9nWNhxbTtuXOle8kI8K6krkxtZslO2uM%2FeR0HNv6O5qp1%2BvxczCDFlgt%2B2b4VrRu5TuthNt6rbay%2FqAdwjiOY%2Fj%2FaI%2FHPw%3D%3D"" data-width=""auto"" data-height=""205"" frameborder=""0"" loading=""lazy"" scrolling=""no"" data-optanon-category=""social"" allowfullscreen=""allowfullscreen"">",news,"Markup is used in a way that facilitates accessibility. This includes following the HTML specifications and using forms, input labels, frame titles, etc. appropriately.ARIA is used appropriately to enhance accessibility when HTML is not sufficient. ",scraped,data/raw_html/5653366561.txt
5653366561,News and Media,https://www.cbsnews.com/,5,image-alt,5,Ensures <img> elements have alternate text or a role of none or presentation,https://dequeuniversity.com/rules/axe/4.4/image-alt?application=axeAPI,"<img src=""https://assets2.cbsnewsstatic.com/hub/i/r/2024/07/05/cc0b0102-e88c-4d9b-b49d-b5ae853c5974/thumbnail/640x360/953a9eec35311c5b05c9fed848a5e3b5/cbsn-fusion-biden-staying-2024-race-beat-trump-again-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8#"" alt="" "" layout=""responsive"" height=""360"" width=""640"" class="" lazyload"" data-srcset=""https://assets2.cbsnewsstatic.com/hub/i/r/2024/07/05/cc0b0102-e88c-4d9b-b49d-b5ae853c5974/thumbnail/640x360/953a9eec35311c5b05c9fed848a5e3b5/cbsn-fusion-biden-staying-2024-race-beat-trump-again-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/05/cc0b0102-e88c-4d9b-b49d-b5ae853c5974/thumbnail/1280x720/bbddd6e30420d6c2c5cfdbd8bdc2e49c/cbsn-fusion-biden-staying-2024-race-beat-trump-again-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 2x"" srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E"">, <img src=""https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/04/954744f5-f2d0-480a-8b90-a2e3ce293046/thumbnail/640x360/f18be829672962ea1dba092057631de4/cbsn-fusion-women-voters-discuss-role-of-reproductive-rights-in-2024-election-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8#"" alt="" "" layout=""responsive"" height=""360"" width=""640"" srcset=""https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/04/954744f5-f2d0-480a-8b90-a2e3ce293046/thumbnail/640x360/f18be829672962ea1dba092057631de4/cbsn-fusion-women-voters-discuss-role-of-reproductive-rights-in-2024-election-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/04/954744f5-f2d0-480a-8b90-a2e3ce293046/thumbnail/1280x720/8be68f21bef793037aff30ac8c4798fe/cbsn-fusion-women-voters-discuss-role-of-reproductive-rights-in-2024-election-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 2x"">, <img src=""https://assets2.cbsnewsstatic.com/hub/i/r/2024/07/04/46161039-9f32-44b0-8e58-301ba8a426c1/thumbnail/640x360/67b78e177709dee28a4d96a4ccdbebd4/cbsn-fusion-gay-teacher-responds-to-lgbtq-backlash-schools-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8#"" alt="" "" layout=""responsive"" height=""360"" width=""640"" srcset=""https://assets2.cbsnewsstatic.com/hub/i/r/2024/07/04/46161039-9f32-44b0-8e58-301ba8a426c1/thumbnail/640x360/67b78e177709dee28a4d96a4ccdbebd4/cbsn-fusion-gay-teacher-responds-to-lgbtq-backlash-schools-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/04/46161039-9f32-44b0-8e58-301ba8a426c1/thumbnail/1280x720/f13513b9a715877bcf0d138f328682ba/cbsn-fusion-gay-teacher-responds-to-lgbtq-backlash-schools-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 2x"">, <img src=""https://assets3.cbsnewsstatic.com/hub/i/r/2024/06/20/3f1ae5c2-c2be-4219-b87c-19eb676ff2d0/thumbnail/640x360/6ba2239dde2e723ca395d61a70a2bd3e/cbsn-fusion-how-libraries-are-innovating-to-stay-relevant-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8#"" alt="" "" layout=""responsive"" height=""360"" width=""640"" class="" lazyload"" data-srcset=""https://assets3.cbsnewsstatic.com/hub/i/r/2024/06/20/3f1ae5c2-c2be-4219-b87c-19eb676ff2d0/thumbnail/640x360/6ba2239dde2e723ca395d61a70a2bd3e/cbsn-fusion-how-libraries-are-innovating-to-stay-relevant-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 1x, https://assets2.cbsnewsstatic.com/hub/i/r/2024/06/20/3f1ae5c2-c2be-4219-b87c-19eb676ff2d0/thumbnail/1280x720/e67c8da80fef591b6131fed2209052f2/cbsn-fusion-how-libraries-are-innovating-to-stay-relevant-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 2x"" srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E"">, <img src=""https://assets1.cbsnewsstatic.com/hub/i/r/2024/07/04/679ef2b1-d35d-4da9-9323-0883628b3acc/thumbnail/640x360/2207effede2b81cc9dea7bd81fb77d38/cbsn-fusion-how-to-talk-to-kids-about-climate-change-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8#"" alt="" "" layout=""responsive"" height=""360"" width=""640"" class="" lazyload"" data-srcset=""https://assets1.cbsnewsstatic.com/hub/i/r/2024/07/04/679ef2b1-d35d-4da9-9323-0883628b3acc/thumbnail/640x360/2207effede2b81cc9dea7bd81fb77d38/cbsn-fusion-how-to-talk-to-kids-about-climate-change-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 1x, https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/04/679ef2b1-d35d-4da9-9323-0883628b3acc/thumbnail/1280x720/c914882f4f558f606980f4ac2c7f3289/cbsn-fusion-how-to-talk-to-kids-about-climate-change-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 2x"" srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E"">, <img src=""https://assets1.cbsnewsstatic.com/hub/i/r/2024/07/02/a86d29ff-b16c-4d09-9e3d-c558f03cc6c7/thumbnail/640x360/1c331635dfd6ded1db03278020968882/cbsn-fusion-nasa-holds-starliner-capsules-return-to-earth-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8#"" alt="" "" layout=""responsive"" height=""360"" width=""640"" class="" lazyload"" data-srcset=""https://assets1.cbsnewsstatic.com/hub/i/r/2024/07/02/a86d29ff-b16c-4d09-9e3d-c558f03cc6c7/thumbnail/640x360/1c331635dfd6ded1db03278020968882/cbsn-fusion-nasa-holds-starliner-capsules-return-to-earth-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 1x, https://assets2.cbsnewsstatic.com/hub/i/r/2024/07/02/a86d29ff-b16c-4d09-9e3d-c558f03cc6c7/thumbnail/1280x720/c21048da5fb891d4c7320c109e5fae1f/cbsn-fusion-nasa-holds-starliner-capsules-return-to-earth-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 2x"" srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E"">, <img src=""https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/05/eb0e4860-e20b-4bff-baf8-cf7cf9fe898c/thumbnail/640x360/9839c08fd639a79226442a0da9c72a17/cbsn-fusion-friends-save-raccoon-choking-on-cheese-at-cookout-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8#"" alt="" "" layout=""responsive"" height=""360"" width=""640"" class="" lazyload"" data-srcset=""https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/05/eb0e4860-e20b-4bff-baf8-cf7cf9fe898c/thumbnail/640x360/9839c08fd639a79226442a0da9c72a17/cbsn-fusion-friends-save-raccoon-choking-on-cheese-at-cookout-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 1x, https://assets2.cbsnewsstatic.com/hub/i/r/2024/07/05/eb0e4860-e20b-4bff-baf8-cf7cf9fe898c/thumbnail/1280x720/edb897b765b5105a97fe5bea43822ce0/cbsn-fusion-friends-save-raccoon-choking-on-cheese-at-cookout-thumbnail.jpg?v=57e8061b2038d609da26e467de5ddfb8 2x"" srcset=""data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20640%20360'%2F%3E"">, <img src=""https://static.adsafeprotected.com/skeleton.gif?service=ad&amp;adid=lmixf&amp;adnum=8646402"" decoding=""async"" style=""width: 90px !important; height: 728px !important; position: fixed !important; left: -100px !important; top: -738px !important; display: block;"">",news,"Images, image buttons, and image map hot spots have appropriate, equivalent alternative text.Images that do not convey content, are decorative, or contain content that is already conveyed in text are given empty alternative text (alt="""") or implemented as CSS backgrounds. All linked images have descriptive alternative text.Equivalent alternatives to complex images are provided in context or on a separate linked page.Form buttons have a descriptive value.Inputs have associated accessible names.Embedded multimedia is identified via accessible text.Frames and iframes are appropriately titled. ",scraped,data/raw_html/5653366561.txt
5653366561,News and Media,https://www.cbsnews.com/,5,link-name,4,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.4/link-name?application=axeAPI,"<a href=""#search-form:"" class=""site-nav__anchor site-nav__item--search-link"">
        <svg viewBox=""0 0 32 32"" class=""site-nav__item-icon site-nav__item-icon--type-search"" aria-hidden=""true""><use xlink:href=""#icon-search""></use></svg></a>, <a href="""" class=""item__anchor"" draggable=""false"" ondragstart=""return false;"">",news,"The purpose of each link (or image button or image map hotspot) can be determined from the link text alone, or from the link text and its context (e.g., surrounding text, list item, previous heading, or table headers).Links with the same text that go to different locations are readily distinguishable. ",scraped,data/raw_html/5653366561.txt
5653366561,News and Media,https://www.cbsnews.com/,5,link-name,4,Ensures links have discernible text,https://dequeuniversity.com/rules/axe/4.4/link-name?application=axeAPI,"<a href=""#search-form:"" class=""site-nav__anchor site-nav__item--search-link"">
        <svg viewBox=""0 0 32 32"" class=""site-nav__item-icon site-nav__item-icon--type-search"" aria-hidden=""true""><use xlink:href=""#icon-search""></use></svg></a>, <a href="""" class=""item__anchor"" draggable=""false"" ondragstart=""return false;"">",news,The purpose of each link (or image button or image map hotspot) can be determined from the link text alone.There are no links with the same text that go to different locations. ,scraped,data/raw_html/5653366561.txt
2254872401,E-commerce,https://www.ebay.de/,3,button-name,5,Ensures buttons have discernible text,https://dequeuniversity.com/rules/axe/4.4/button-name?application=axeAPI,"<button class=""dsa-kebab-button btn btn--secondary"" data-ebayui="""" type=""button""><svg aria-hidden=""true"" class=""icon icon--overflow-vertical-16"" focusable=""false""><use href=""#hp-icon-overflow-vertical-16""></use></svg></button>, <button class=""dsa-kebab-button btn btn--secondary"" data-ebayui="""" type=""button""><svg aria-hidden=""true"" class=""icon icon--overflow-vertical-16"" focusable=""false""><use href=""#hp-icon-overflow-vertical-16""></use></svg></button>, <button class=""dsa-kebab-button btn btn--secondary"" data-ebayui="""" type=""button""><svg aria-hidden=""true"" class=""icon icon--overflow-vertical-16"" focusable=""false""><use href=""#hp-icon-overflow-vertical-16""></use></svg></button>, <button class=""dsa-kebab-button btn btn--secondary"" data-ebayui="""" type=""button""><svg aria-hidden=""true"" class=""icon icon--overflow-vertical-16"" focusable=""false""><use href=""#hp-icon-overflow-vertical-16""></use></svg></button>, <button class=""dsa-kebab-button btn btn--secondary"" data-ebayui="""" type=""button""><svg aria-hidden=""true"" class=""icon icon--overflow-vertical-16"" focusable=""false""><use href=""#hp-icon-overflow-vertical-16""></use></svg></button>, <button class=""dsa-kebab-button btn btn--secondary"" data-ebayui="""" type=""button""><svg aria-hidden=""true"" class=""icon icon--overflow-vertical-16"" focusable=""false""><use href=""#hp-icon-overflow-vertical-16""></use></svg></button>",ecom,"Markup is used in a way that facilitates accessibility. This includes following the HTML specifications and using forms, input labels, frame titles, etc. appropriately.ARIA is used appropriately to enhance accessibility when HTML is not sufficient. ",scraped,data/raw_html/2254872401.txt
2254872401,E-commerce,https://www.ebay.de/,3,color-contrast,4,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.4/color-contrast?application=axeAPI,"<a href=""https://www.ebay.de/help/account/signing-ebay-account/ein-ebaykonto-anmelden?id=4191"" _sp=""m571.l2895"" data-sp=""m571.l2895"" class=""thrd"">Neu anmelden bei eBay</a>, <a href=""https://pages.ebay.de/einkaufen/"" _sp=""m571.l45134"" data-sp=""m571.l45134"" class=""thrd"">Einkaufen bei eBay</a>, <a href=""https://www.ebay.de/deals"" _sp=""m571.l2625"" data-sp=""m571.l2625"" class=""thrd"">WOW! Angebote</a>, <a href=""https://www.ebay.de/help/buying/getting-started-ebay/using-ebay-app?id=4032"" _sp=""m571.l2944"" data-sp=""m571.l2944"" class=""thrd"">eBay-Apps für Mobilgeräte</a>, <a href=""https://www.ebay.de/b/Sales-Aktionen/bn_7115208806"" _sp=""m571.l5360"" data-sp=""m571.l5360"" class=""thrd"">Sales &amp; Aktionen</a>, <a href=""https://pages.ebay.de/Charity/"" _sp=""m571.l3212"" data-sp=""m571.l3212"" class=""thrd"">eBay für Charity</a>, <a href=""https://www.ebay.de/b/Charity/bn_7114978672"" _sp=""m571.150112"" data-sp=""m571.150112"" class=""thrd"">Charity Shop</a>, <a href=""https://www.ebay.de/b/Stores-Hub/bn_7004251158"" _sp=""m571.l2899"" data-sp=""m571.l2899"" class=""thrd"">eBay Shops</a>, <a href=""https://www.ebay.de/b/Feste-Feiern-Events/bn_7115382865"" _sp=""m571.158310"" data-sp=""m571.158310"" class=""thrd"">Feste Feiern &amp; Events</a>, <a href=""https://www.ebay.de/carbon-hub"" _sp=""m571.157011"" data-sp=""m571.157011"" class=""thrd"">CO2-Konto</a>, <a href=""https://verkaeuferportal.ebay.de/"" _sp=""m571.l1613"" data-sp=""m571.l1613"" class=""thrd"">Verkäuferportal</a>, <a href=""https://verkaeuferportal.ebay.de/anleitung-fuer-neue-verkaeufer-gewerblich"" _sp=""m571.l45136"" data-sp=""m571.l45136"" class=""thrd"">Anleitung zum Verkaufen</a>, <a href=""https://verkaeuferportal.ebay.de/verkaeufer-news?targetgroup=B2C"" _sp=""m571.l45137"" data-sp=""m571.l45137"" class=""thrd"">News für gewerbliche Verkäufer</a>, <a href=""https://verkaeuferportal.ebay.de/verkaufen-bei-ebay/gebuehren-gewerblich"" _sp=""m571.l3210"" data-sp=""m571.l3210"" class=""thrd"">Gebühren</a>, <a href=""https://verkaeuferportal.ebay.de/ebay-shops"" _sp=""m571.l45139"" data-sp=""m571.l45139"" class=""thrd"">eBay Shop eröffnen</a>, <a href=""https://www.ebay.de/help/policies/selling-policies/grundstze-fr-das-verkaufen?id=4214"" _sp=""m571.l45140"" data-sp=""m571.l45140"" class=""thrd"">Grundsätze für Verkäufer: Übersicht</a>, <a href=""https://www.ebay.de/help/selling/selling-tools/selling-tools?id=4073"" _sp=""m571.l45141"" data-sp=""m571.l45141"" class=""thrd"">Verkäufer-Tools</a>, <a href=""https://verkaeuferportal.ebay.de/versand"" _sp=""m571.l45143"" data-sp=""m571.l45143"" class=""thrd"">Versand</a>, <a href=""https://verkaeuferportal.ebay.de/umsatz-steigern/international-verkaufen"" _sp=""m571.l45144"" data-sp=""m571.l45144"" class=""thrd"">International verkaufen</a>, <a href=""https://pages.ebay.de/rechtsportal/index.html"" _sp=""m571.l45145"" data-sp=""m571.l45145"" class=""thrd"">Rechtsportal</a>, <a href=""https://verkaeuferportal.ebay.de/verkaeuferstandards/verkaeuferschutz"" _sp=""m571.l5584"" data-sp=""m571.l5584"" class=""thrd"">Verkäuferschutz</a>, <a href=""https://pages.ebay.de/trade-in/"" _sp=""m571.l4514"" data-sp=""m571.l4514"" class=""thrd"">Verkaufen mit eBay Trade-In</a>, <a href=""https://community.ebay.de/t5/Hilfe-von-Community-Experten/ct-p/11900000007"" _sp=""m571.l1542"" data-sp=""m571.l1542"" class=""thrd"">Hilfeforen</a>, <a href=""https://community.ebay.de/t5/Diskussionsforen/ct-p/13"" _sp=""m571.l1543"" data-sp=""m571.l1543"" class=""thrd"">Diskussionsforen</a>, <a href=""https://community.ebay.de/t5/Clubs/ct-p/11900000000"" _sp=""m571.l1544"" data-sp=""m571.l1544"" class=""thrd"">Clubs</a>, <a href=""https://community.ebay.de/t5/eBay-Mitteilungen/bg-p/eBay-Mitteilungen"" _sp=""m571.l1541"" data-sp=""m571.l1541"" class=""thrd"">eBay News</a>, <a href=""https://www.ebay.de/blog/"" _sp=""m571.l180717"" data-sp=""m571.l180717"" class=""thrd"">eBay Blogs</a>, <a href=""https://www.ebayinc.com/stories/press-room/de/"" _sp=""m571.l45151"" data-sp=""m571.l45151"" class=""thrd"">Presse</a>, <a href=""https://www.ebay.de/help/policies/member-behavior-policies/impressum?id=4714"" _sp=""m571.l45152"" data-sp=""m571.l45152"" class=""thrd"">Impressum</a>, <a href=""https://careers.ebayinc.com/"" _sp=""m571.l45153"" data-sp=""m571.l45153"" class=""thrd"">Karriere</a>, <a href=""https://partner.ebay.de/"" _sp=""m571.l45154"" data-sp=""m571.l45154"" class=""thrd"">Partnerangebote</a>, <a href=""https://www.ebayads.de/"" _sp=""m571.l45155"" data-sp=""m571.l45155"" class=""thrd"">Werben bei eBay</a>, <a href=""https://partnernetwork.ebay.de/"" _sp=""m571.l45156"" data-sp=""m571.l45156"" class=""thrd"">Partnerprogramm</a>, <a href=""https://developer.ebay.com/xcom/redirect/redirect.html?id=60"" _sp=""m571.l45157"" data-sp=""m571.l45157"" class=""thrd"">Entwicklerprogramm</a>, <a href=""https://www.ebay.de/help/policies/member-behavior-policies/allgemeine-geschftsbedingungen-fr-die-nutzung-der-deutschen-ebaydienste?id=4259"" _sp=""m571.l45158"" data-sp=""m571.l45158"" class=""thrd"">eBay-AGB</a>, <a href=""https://www.ebay.de/help/policies/member-behavior-policies/datenschutzerklrung?id=4260"" _sp=""m571.l45159"" data-sp=""m571.l45159"" class=""thrd"">Datenschutzerklärung</a>, <a href=""https://www.ebay.de/help/policies/member-behavior-policies/allgemeine-geschftsbedingungen-fr-die-nutzung-der-deutschen-ebaydienste?id=4259"" _sp=""m571.l45161"" data-sp=""m571.l45161"" class=""thrd"">Haftung</a>, <a href=""https://pages.ebay.de/vero/"" _sp=""m571.l3418"" data-sp=""m571.l3418"" class=""thrd"">Verifizierte Rechteinhaber-Programm</a>, <a href=""https://pages.ebay.de/safetycenter/index.html"" _sp=""m571.l9806"" data-sp=""m571.l9806"" class=""thrd"">Sicherheitsportal</a>, <a href=""https://pages.ebay.de/rechtsportal/index.html"" _sp=""m571.l3228"" data-sp=""m571.l3228"" class=""thrd"">Rechtsportal</a>, <a href=""https://www.ebay.de/help/home"" _sp=""m571.l1546"" data-sp=""m571.l1546"" class=""thrd"">Fragen &amp; Antworten</a>, <a href=""https://pages.ebay.de/einkaufen/ebay-kaeuferschutz.html"" _sp=""m571.l4539"" data-sp=""m571.l4539"" class=""thrd"">eBay-Käuferschutz</a>",ecom,Text and images of text have a contrast ratio of at least 4.5:1.Large text - at least 18 point (typically 24px) or 14 point (typically 18.66px) and bold - has a contrast ratio of at least 3:1. ,scraped,data/raw_html/2254872401.txt
2254872401,E-commerce,https://www.ebay.de/,3,duplicate-id,2,Ensures every id attribute value is unique,https://dequeuniversity.com/rules/axe/4.4/duplicate-id?application=axeAPI,"<symbol viewBox=""0 0 16 16"" id=""icon-chevron-right-16""><path d=""m12.707 8.707-6 6a1 1 0 0 1-1.414-1.414L10.586 8 5.293 2.707a1 1 0 0 1 1.414-1.414l6 6a1 1 0 0 1 0 1.414Z""></path></symbol>",ecom,"Duplicate IDs are common validation errors that may break the accessibility of labels, e.g., form fields, table header cells.",scraped,data/raw_html/2254872401.txt
